,pitch_name,player_name,release_speed,release_spin_rate,spin_axis
441,Curveball,"Morton, Charlie",82.0,3172.0,57.0
442,Curveball,"Morton, Charlie",81.5,3189.0,58.0
443,4-Seam Fastball,"Morton, Charlie",96.6,2465.0,236.0
444,Curveball,"Morton, Charlie",81.6,3097.0,59.0
445,Changeup,"Morton, Charlie",86.6,2332.0,271.0
446,Changeup,"Morton, Charlie",86.4,2226.0,263.0
447,Curveball,"Morton, Charlie",80.9,3051.0,63.0
448,4-Seam Fastball,"Morton, Charlie",97.2,2363.0,225.0
449,Changeup,"Morton, Charlie",87.1,2426.0,261.0
450,4-Seam Fastball,"Morton, Charlie",96.7,2347.0,231.0
451,Curveball,"Morton, Charlie",81.9,3040.0,49.0
452,Curveball,"Morton, Charlie",81.1,3005.0,22.0
453,4-Seam Fastball,"Morton, Charlie",95.8,2418.0,229.0
454,4-Seam Fastball,"Morton, Charlie",96.8,2376.0,231.0
455,Curveball,"Morton, Charlie",82.6,3130.0,60.0
456,Cutter,"Morton, Charlie",89.5,2571.0,178.0
457,4-Seam Fastball,"Morton, Charlie",97.2,2581.0,238.0
458,4-Seam Fastball,"Morton, Charlie",96.7,2408.0,235.0
459,4-Seam Fastball,"Morton, Charlie",96.4,2293.0,233.0
460,4-Seam Fastball,"Morton, Charlie",96.4,2336.0,231.0
461,Curveball,"Morton, Charlie",82.0,3131.0,63.0
462,Curveball,"Morton, Charlie",82.6,3209.0,62.0
463,4-Seam Fastball,"Morton, Charlie",96.4,2346.0,237.0
464,4-Seam Fastball,"Morton, Charlie",96.4,2314.0,235.0
465,Curveball,"Morton, Charlie",82.6,3069.0,59.0
466,4-Seam Fastball,"Morton, Charlie",96.2,2334.0,239.0
467,4-Seam Fastball,"Morton, Charlie",96.6,2452.0,236.0
468,4-Seam Fastball,"Morton, Charlie",95.8,2244.0,237.0
469,Curveball,"Morton, Charlie",81.8,3128.0,53.0
470,4-Seam Fastball,"Morton, Charlie",95.7,2431.0,237.0
471,4-Seam Fastball,"Morton, Charlie",95.5,2454.0,227.0
472,Curveball,"Morton, Charlie",81.0,3163.0,53.0
473,4-Seam Fastball,"Morton, Charlie",96.1,2349.0,235.0
474,Changeup,"Morton, Charlie",88.6,2341.0,257.0
475,Curveball,"Morton, Charlie",81.1,3071.0,55.0
476,Curveball,"Morton, Charlie",81.6,3041.0,54.0
477,4-Seam Fastball,"Morton, Charlie",96.7,2339.0,234.0
478,Curveball,"Morton, Charlie",81.0,3074.0,55.0
479,Curveball,"Morton, Charlie",81.8,3212.0,55.0
480,4-Seam Fastball,"Morton, Charlie",95.7,2185.0,229.0
481,4-Seam Fastball,"Morton, Charlie",95.5,2451.0,236.0
482,Sinker,"Morton, Charlie",93.9,2124.0,243.0
483,Sinker,"Morton, Charlie",94.4,2306.0,243.0
484,Sinker,"Morton, Charlie",94.3,2285.0,237.0
485,Changeup,"Morton, Charlie",86.5,2275.0,264.0
486,4-Seam Fastball,"Morton, Charlie",93.1,2209.0,240.0
487,Curveball,"Morton, Charlie",80.3,2952.0,62.0
488,Curveball,"Morton, Charlie",80.3,3011.0,61.0
489,Cutter,"Morton, Charlie",86.7,2566.0,215.0
490,Curveball,"Morton, Charlie",80.1,3112.0,54.0
491,4-Seam Fastball,"Morton, Charlie",93.6,2481.0,228.0
492,Curveball,"Morton, Charlie",80.3,2970.0,59.0
493,Curveball,"Morton, Charlie",80.7,3118.0,56.0
494,4-Seam Fastball,"Morton, Charlie",95.1,2438.0,232.0
495,4-Seam Fastball,"Morton, Charlie",94.9,2342.0,232.0
496,4-Seam Fastball,"Morton, Charlie",93.9,2344.0,238.0
497,Curveball,"Morton, Charlie",80.7,3120.0,58.0
498,Curveball,"Morton, Charlie",81.3,3112.0,61.0
499,4-Seam Fastball,"Morton, Charlie",93.9,2449.0,240.0
500,Curveball,"Morton, Charlie",81.2,3070.0,58.0
501,4-Seam Fastball,"Morton, Charlie",95.0,2293.0,235.0
502,4-Seam Fastball,"Morton, Charlie",94.4,2411.0,231.0
503,Curveball,"Morton, Charlie",80.0,3140.0,58.0
504,4-Seam Fastball,"Morton, Charlie",94.3,2475.0,234.0
505,4-Seam Fastball,"Morton, Charlie",94.2,2275.0,240.0
506,Sinker,"Morton, Charlie",92.9,2099.0,237.0
507,Curveball,"Morton, Charlie",78.9,2934.0,59.0
508,Sinker,"Morton, Charlie",93.5,2161.0,243.0
509,Cutter,"Morton, Charlie",86.5,2616.0,146.0
510,Sinker,"Morton, Charlie",93.8,2305.0,234.0
511,4-Seam Fastball,"Morton, Charlie",93.9,2416.0,234.0
512,Sinker,"Morton, Charlie",94.4,2237.0,238.0
513,Curveball,"Morton, Charlie",80.5,3073.0,66.0
514,Curveball,"Morton, Charlie",80.5,3024.0,56.0
515,Changeup,"Morton, Charlie",86.6,2287.0,271.0
516,4-Seam Fastball,"Morton, Charlie",96.0,2472.0,237.0
517,Curveball,"Morton, Charlie",80.2,3087.0,56.0
518,Curveball,"Morton, Charlie",80.4,3087.0,64.0
519,4-Seam Fastball,"Morton, Charlie",94.5,2284.0,233.0
520,4-Seam Fastball,"Morton, Charlie",95.2,2491.0,234.0
521,Curveball,"Morton, Charlie",81.4,3101.0,54.0
522,4-Seam Fastball,"Morton, Charlie",95.1,2493.0,236.0
523,4-Seam Fastball,"Morton, Charlie",95.1,2542.0,236.0
524,Sinker,"Morton, Charlie",95.2,2248.0,244.0
525,Cutter,"Morton, Charlie",87.2,2545.0,166.0
526,Changeup,"Morton, Charlie",86.8,2289.0,261.0
527,4-Seam Fastball,"Morton, Charlie",95.5,2445.0,230.0
528,4-Seam Fastball,"Morton, Charlie",94.6,2414.0,239.0
529,4-Seam Fastball,"Morton, Charlie",93.9,2539.0,243.0
530,Curveball,"Morton, Charlie",80.3,3093.0,61.0
531,4-Seam Fastball,"Morton, Charlie",94.6,2396.0,237.0
532,4-Seam Fastball,"Morton, Charlie",96.2,2407.0,232.0
533,Curveball,"Morton, Charlie",81.0,3049.0,56.0
534,Curveball,"Morton, Charlie",80.8,2932.0,63.0
535,4-Seam Fastball,"Morton, Charlie",95.1,2475.0,233.0
536,Curveball,"Morton, Charlie",81.3,3064.0,67.0
537,4-Seam Fastball,"Morton, Charlie",94.4,2335.0,238.0
538,Cutter,"Morton, Charlie",85.3,2572.0,123.0
539,4-Seam Fastball,"Morton, Charlie",95.4,2515.0,233.0
540,Cutter,"Morton, Charlie",87.1,2551.0,129.0
541,Cutter,"Morton, Charlie",88.5,2565.0,182.0
542,Curveball,"Morton, Charlie",81.8,3044.0,64.0
543,Cutter,"Morton, Charlie",88.5,2617.0,174.0
544,Curveball,"Morton, Charlie",81.9,3109.0,66.0
545,Curveball,"Morton, Charlie",81.0,2940.0,58.0
546,Cutter,"Morton, Charlie",89.0,2722.0,131.0
547,Sinker,"Morton, Charlie",96.5,2247.0,242.0
548,4-Seam Fastball,"Morton, Charlie",96.9,2572.0,234.0
549,Cutter,"Morton, Charlie",90.3,2768.0,215.0
550,Cutter,"Morton, Charlie",90.1,2737.0,192.0
551,4-Seam Fastball,"Morton, Charlie",97.1,2500.0,232.0
552,4-Seam Fastball,"Morton, Charlie",97.4,2469.0,231.0
553,Curveball,"Morton, Charlie",83.1,3214.0,58.0
554,Changeup,"Morton, Charlie",87.4,2474.0,261.0
555,4-Seam Fastball,"Morton, Charlie",96.4,2482.0,228.0
556,Curveball,"Morton, Charlie",83.6,3206.0,59.0
557,Sinker,"Morton, Charlie",96.8,2302.0,237.0
558,Changeup,"Morton, Charlie",88.5,2395.0,263.0
559,4-Seam Fastball,"Morton, Charlie",96.3,2403.0,236.0
560,4-Seam Fastball,"Morton, Charlie",96.0,2401.0,231.0
561,4-Seam Fastball,"Morton, Charlie",96.8,2509.0,231.0
562,Curveball,"Morton, Charlie",81.5,3171.0,57.0
563,Curveball,"Morton, Charlie",82.1,3004.0,98.0
564,Curveball,"Morton, Charlie",82.7,3077.0,70.0
565,4-Seam Fastball,"Morton, Charlie",96.2,2523.0,230.0
566,Cutter,"Morton, Charlie",90.1,2534.0,219.0
567,4-Seam Fastball,"Morton, Charlie",95.9,2327.0,232.0
568,4-Seam Fastball,"Morton, Charlie",96.4,2430.0,231.0
569,Changeup,"Morton, Charlie",88.3,2173.0,260.0
570,4-Seam Fastball,"Morton, Charlie",95.6,2398.0,234.0
571,4-Seam Fastball,"Morton, Charlie",95.2,2510.0,235.0
572,Curveball,"Morton, Charlie",80.9,3070.0,56.0
573,Curveball,"Morton, Charlie",80.3,2980.0,51.0
574,4-Seam Fastball,"Morton, Charlie",94.0,2357.0,236.0
575,4-Seam Fastball,"Morton, Charlie",95.2,2350.0,239.0
576,Changeup,"Morton, Charlie",86.9,2045.0,264.0
577,Changeup,"Morton, Charlie",86.2,2066.0,265.0
578,4-Seam Fastball,"Morton, Charlie",95.4,2307.0,234.0
579,Curveball,"Morton, Charlie",80.9,2981.0,54.0
580,4-Seam Fastball,"Morton, Charlie",95.1,2267.0,238.0
582,Curveball,"Morton, Charlie",82.0,3076.0,59.0
583,4-Seam Fastball,"Morton, Charlie",94.5,2385.0,231.0
584,4-Seam Fastball,"Morton, Charlie",93.7,2387.0,234.0
586,Curveball,"Morton, Charlie",79.8,3052.0,63.0
587,Curveball,"Morton, Charlie",80.2,3101.0,54.0
588,Curveball,"Morton, Charlie",80.1,3015.0,58.0
589,Cutter,"Morton, Charlie",86.4,2560.0,141.0
590,Cutter,"Morton, Charlie",87.9,2541.0,230.0
591,4-Seam Fastball,"Morton, Charlie",95.2,2339.0,231.0
592,Changeup,"Morton, Charlie",85.6,1971.0,265.0
593,Sinker,"Morton, Charlie",93.9,2092.0,236.0
595,Cutter,"Morton, Charlie",86.9,2529.0,169.0
596,4-Seam Fastball,"Morton, Charlie",94.3,2339.0,234.0
597,Curveball,"Morton, Charlie",80.6,3031.0,57.0
598,4-Seam Fastball,"Morton, Charlie",94.7,2225.0,231.0
599,Cutter,"Morton, Charlie",89.3,2490.0,225.0
600,Curveball,"Morton, Charlie",80.8,2906.0,63.0
601,Changeup,"Morton, Charlie",86.4,2241.0,267.0
602,4-Seam Fastball,"Morton, Charlie",95.6,2426.0,234.0
603,4-Seam Fastball,"Morton, Charlie",95.6,2486.0,233.0
604,Curveball,"Morton, Charlie",80.9,3131.0,62.0
605,Curveball,"Morton, Charlie",81.1,3225.0,60.0
606,Curveball,"Morton, Charlie",81.1,3174.0,57.0
607,4-Seam Fastball,"Morton, Charlie",95.2,2435.0,233.0
608,Curveball,"Morton, Charlie",80.9,3117.0,52.0
609,Curveball,"Morton, Charlie",80.3,3030.0,59.0
610,4-Seam Fastball,"Morton, Charlie",94.6,2378.0,235.0
611,Sinker,"Morton, Charlie",94.0,2097.0,238.0
612,Sinker,"Morton, Charlie",93.7,2105.0,236.0
613,Changeup,"Morton, Charlie",85.3,2036.0,260.0
614,4-Seam Fastball,"Morton, Charlie",94.6,2397.0,235.0
615,Sinker,"Morton, Charlie",95.3,2170.0,238.0
616,Sinker,"Morton, Charlie",94.6,2002.0,241.0
617,Changeup,"Morton, Charlie",87.8,2005.0,260.0
618,Changeup,"Morton, Charlie",86.7,2038.0,264.0
619,Cutter,"Morton, Charlie",87.3,2543.0,157.0
620,4-Seam Fastball,"Morton, Charlie",96.6,2391.0,237.0
621,Curveball,"Morton, Charlie",82.4,3072.0,59.0
622,Cutter,"Morton, Charlie",88.2,2529.0,184.0
623,Changeup,"Morton, Charlie",88.1,2088.0,260.0
624,4-Seam Fastball,"Morton, Charlie",95.9,2403.0,237.0
625,Curveball,"Morton, Charlie",81.9,3114.0,56.0
626,Cutter,"Morton, Charlie",88.7,2496.0,205.0
627,Curveball,"Morton, Charlie",82.2,2990.0,53.0
628,Sinker,"Morton, Charlie",94.7,2169.0,238.0
629,Sinker,"Morton, Charlie",95.4,2187.0,236.0
630,Changeup,"Morton, Charlie",87.5,2043.0,259.0
631,Sinker,"Morton, Charlie",94.3,2163.0,234.0
632,Curveball,"Morton, Charlie",82.0,3207.0,57.0
633,4-Seam Fastball,"Morton, Charlie",95.5,2395.0,236.0
634,Curveball,"Morton, Charlie",81.3,2945.0,234.0
635,4-Seam Fastball,"Morton, Charlie",96.1,2429.0,237.0
636,Curveball,"Morton, Charlie",80.3,3058.0,57.0
638,4-Seam Fastball,"Morton, Charlie",96.0,2473.0,230.0
639,Curveball,"Morton, Charlie",82.5,3038.0,55.0
640,Curveball,"Morton, Charlie",80.7,3013.0,56.0
641,4-Seam Fastball,"Morton, Charlie",96.3,2463.0,234.0
643,Curveball,"Morton, Charlie",82.1,3003.0,55.0
644,Changeup,"Morton, Charlie",88.6,2022.0,266.0
645,4-Seam Fastball,"Morton, Charlie",96.3,2328.0,228.0
646,Curveball,"Morton, Charlie",80.7,3081.0,56.0
647,4-Seam Fastball,"Morton, Charlie",95.8,2350.0,230.0
648,Sinker,"Morton, Charlie",94.0,2107.0,240.0
649,Curveball,"Morton, Charlie",80.3,3099.0,55.0
650,Curveball,"Morton, Charlie",81.1,3105.0,54.0
651,Curveball,"Morton, Charlie",81.1,2997.0,51.0
652,Curveball,"Morton, Charlie",80.9,3029.0,57.0
653,Cutter,"Morton, Charlie",86.9,2531.0,183.0
654,4-Seam Fastball,"Morton, Charlie",96.3,2361.0,232.0
655,Changeup,"Morton, Charlie",86.4,2206.0,269.0
656,Curveball,"Morton, Charlie",81.6,2984.0,55.0
657,Sinker,"Morton, Charlie",95.5,2348.0,237.0
658,4-Seam Fastball,"Morton, Charlie",95.5,2411.0,236.0
659,Sinker,"Morton, Charlie",93.0,2224.0,240.0
660,4-Seam Fastball,"Morton, Charlie",94.1,2433.0,228.0
661,Curveball,"Morton, Charlie",80.0,3023.0,53.0
662,4-Seam Fastball,"Morton, Charlie",94.2,2348.0,234.0
663,Curveball,"Morton, Charlie",81.4,3021.0,55.0
664,4-Seam Fastball,"Morton, Charlie",93.6,2155.0,232.0
665,Cutter,"Morton, Charlie",87.8,2459.0,200.0
666,4-Seam Fastball,"Morton, Charlie",93.6,2145.0,233.0
667,4-Seam Fastball,"Morton, Charlie",93.3,2218.0,237.0
668,Curveball,"Morton, Charlie",80.5,3040.0,59.0
669,4-Seam Fastball,"Morton, Charlie",94.2,2447.0,229.0
670,4-Seam Fastball,"Morton, Charlie",93.8,2477.0,225.0
671,Curveball,"Morton, Charlie",79.6,2985.0,71.0
672,Curveball,"Morton, Charlie",80.6,2970.0,56.0
673,Curveball,"Morton, Charlie",80.1,2974.0,59.0
674,4-Seam Fastball,"Morton, Charlie",94.2,2407.0,232.0
675,Sinker,"Morton, Charlie",93.2,2141.0,236.0
676,Changeup,"Morton, Charlie",85.8,2134.0,260.0
677,Curveball,"Morton, Charlie",79.4,2899.0,56.0
678,Curveball,"Morton, Charlie",81.4,2894.0,63.0
679,Curveball,"Morton, Charlie",81.3,2954.0,64.0
680,4-Seam Fastball,"Morton, Charlie",94.0,2463.0,228.0
681,4-Seam Fastball,"Morton, Charlie",94.5,2374.0,233.0
682,Cutter,"Morton, Charlie",87.3,2523.0,174.0
683,Changeup,"Morton, Charlie",86.2,2145.0,262.0
684,Curveball,"Morton, Charlie",80.3,2933.0,60.0
685,4-Seam Fastball,"Morton, Charlie",92.9,2481.0,227.0
686,Curveball,"Morton, Charlie",79.9,3068.0,60.0
687,Cutter,"Morton, Charlie",88.4,2512.0,136.0
688,4-Seam Fastball,"Morton, Charlie",94.8,2294.0,232.0
689,Changeup,"Morton, Charlie",88.1,2110.0,258.0
690,4-Seam Fastball,"Morton, Charlie",95.4,2399.0,239.0
691,Curveball,"Morton, Charlie",80.6,3116.0,59.0
692,4-Seam Fastball,"Morton, Charlie",95.4,2393.0,229.0
693,Curveball,"Morton, Charlie",80.6,3035.0,59.0
694,4-Seam Fastball,"Morton, Charlie",95.5,2381.0,229.0
695,Curveball,"Morton, Charlie",81.2,3040.0,59.0
696,Curveball,"Morton, Charlie",79.8,2958.0,54.0
697,Cutter,"Morton, Charlie",87.0,2415.0,200.0
698,Curveball,"Morton, Charlie",80.2,3169.0,55.0
699,Curveball,"Morton, Charlie",79.3,2971.0,70.0
700,Cutter,"Morton, Charlie",87.0,2584.0,56.0
701,4-Seam Fastball,"Morton, Charlie",94.6,2415.0,236.0
702,Curveball,"Morton, Charlie",81.5,3096.0,56.0
703,Changeup,"Morton, Charlie",87.1,2267.0,264.0
704,Changeup,"Morton, Charlie",87.1,2193.0,263.0
705,Sinker,"Morton, Charlie",94.8,2150.0,238.0
706,Curveball,"Morton, Charlie",81.4,2997.0,61.0
707,4-Seam Fastball,"Morton, Charlie",94.6,2360.0,231.0
708,Curveball,"Morton, Charlie",80.8,2976.0,58.0
709,Cutter,"Morton, Charlie",87.8,2447.0,201.0
710,Cutter,"Morton, Charlie",86.8,2540.0,142.0
711,Curveball,"Morton, Charlie",80.5,3192.0,54.0
712,Changeup,"Morton, Charlie",87.2,2171.0,263.0
713,4-Seam Fastball,"Morton, Charlie",94.8,2341.0,236.0
714,4-Seam Fastball,"Morton, Charlie",95.5,2298.0,239.0
715,Curveball,"Morton, Charlie",79.7,3172.0,59.0
716,Changeup,"Morton, Charlie",86.9,2116.0,259.0
717,Changeup,"Morton, Charlie",86.9,2242.0,268.0
718,Curveball,"Morton, Charlie",80.7,2920.0,58.0
719,Curveball,"Morton, Charlie",81.5,3140.0,59.0
720,Curveball,"Morton, Charlie",81.0,3121.0,50.0
721,4-Seam Fastball,"Morton, Charlie",95.5,2342.0,230.0
722,Curveball,"Morton, Charlie",80.5,3120.0,60.0
723,Sinker,"Morton, Charlie",94.8,2133.0,246.0
724,4-Seam Fastball,"Morton, Charlie",96.1,2256.0,241.0
725,Cutter,"Morton, Charlie",86.4,2689.0,81.0
726,4-Seam Fastball,"Morton, Charlie",94.5,2378.0,239.0
727,Curveball,"Morton, Charlie",80.7,3163.0,55.0
728,4-Seam Fastball,"Morton, Charlie",96.1,2455.0,235.0
729,Changeup,"Morton, Charlie",87.2,2104.0,266.0
730,Curveball,"Morton, Charlie",80.7,3142.0,53.0
731,Curveball,"Morton, Charlie",81.0,3063.0,68.0
732,4-Seam Fastball,"Morton, Charlie",96.3,2502.0,232.0
733,4-Seam Fastball,"Morton, Charlie",96.6,2272.0,239.0
734,Curveball,"Morton, Charlie",81.9,3113.0,49.0
735,Curveball,"Morton, Charlie",81.4,3075.0,44.0
736,4-Seam Fastball,"Morton, Charlie",96.3,2283.0,231.0
737,Curveball,"Morton, Charlie",81.1,3194.0,55.0
738,4-Seam Fastball,"Morton, Charlie",97.2,2386.0,230.0
739,Changeup,"Morton, Charlie",87.9,2051.0,269.0
740,4-Seam Fastball,"Morton, Charlie",95.7,2198.0,232.0
741,4-Seam Fastball,"Morton, Charlie",95.8,2430.0,235.0
742,Sinker,"Morton, Charlie",92.3,2087.0,234.0
743,Sinker,"Morton, Charlie",93.1,2248.0,236.0
744,Changeup,"Morton, Charlie",87.1,2139.0,254.0
745,4-Seam Fastball,"Morton, Charlie",94.2,2462.0,231.0
746,Curveball,"Morton, Charlie",81.5,3047.0,52.0
747,Curveball,"Morton, Charlie",80.2,2916.0,57.0
748,Curveball,"Morton, Charlie",81.3,2949.0,61.0
749,Cutter,"Morton, Charlie",87.7,2602.0,158.0
750,Changeup,"Morton, Charlie",85.5,2190.0,259.0
751,Curveball,"Morton, Charlie",81.0,3153.0,50.0
752,Curveball,"Morton, Charlie",80.0,2855.0,57.0
753,Curveball,"Morton, Charlie",79.8,2865.0,63.0
754,Changeup,"Morton, Charlie",86.2,2113.0,263.0
755,4-Seam Fastball,"Morton, Charlie",92.7,2210.0,235.0
756,Sinker,"Morton, Charlie",92.9,2032.0,236.0
757,Cutter,"Morton, Charlie",88.3,2490.0,209.0
758,Cutter,"Morton, Charlie",87.5,2544.0,148.0
759,Curveball,"Morton, Charlie",80.2,2963.0,51.0
760,4-Seam Fastball,"Morton, Charlie",95.1,2396.0,229.0
761,Curveball,"Morton, Charlie",81.5,2939.0,59.0
762,Cutter,"Morton, Charlie",88.0,2564.0,149.0
763,Cutter,"Morton, Charlie",87.5,2536.0,125.0
764,4-Seam Fastball,"Morton, Charlie",93.3,2321.0,226.0
765,Curveball,"Morton, Charlie",81.4,3170.0,54.0
766,Curveball,"Morton, Charlie",81.3,3131.0,69.0
767,Changeup,"Morton, Charlie",86.7,2168.0,262.0
768,Curveball,"Morton, Charlie",80.3,3145.0,57.0
769,Curveball,"Morton, Charlie",80.9,3033.0,55.0
770,Cutter,"Morton, Charlie",88.3,2514.0,198.0
771,4-Seam Fastball,"Morton, Charlie",94.2,2342.0,240.0
772,Sinker,"Morton, Charlie",93.6,2241.0,236.0
773,Curveball,"Morton, Charlie",80.1,2961.0,55.0
774,4-Seam Fastball,"Morton, Charlie",95.5,2361.0,236.0
775,Curveball,"Morton, Charlie",81.1,3021.0,62.0
776,Cutter,"Morton, Charlie",87.7,2480.0,172.0
777,Curveball,"Morton, Charlie",80.8,2967.0,59.0
778,Curveball,"Morton, Charlie",81.0,3045.0,46.0
779,Cutter,"Morton, Charlie",86.4,2614.0,85.0
780,Curveball,"Morton, Charlie",81.2,3051.0,53.0
781,Curveball,"Morton, Charlie",81.6,3250.0,59.0
782,Changeup,"Morton, Charlie",87.6,2004.0,260.0
783,Curveball,"Morton, Charlie",79.7,2861.0,61.0
784,4-Seam Fastball,"Morton, Charlie",95.7,2356.0,231.0
785,Changeup,"Morton, Charlie",86.8,2151.0,266.0
786,Curveball,"Morton, Charlie",80.6,3055.0,54.0
787,Curveball,"Morton, Charlie",81.2,2977.0,70.0
788,4-Seam Fastball,"Morton, Charlie",95.5,2388.0,225.0
789,4-Seam Fastball,"Morton, Charlie",96.4,2343.0,229.0
790,Curveball,"Morton, Charlie",82.1,2977.0,58.0
791,Curveball,"Morton, Charlie",82.6,3011.0,50.0
792,4-Seam Fastball,"Morton, Charlie",95.5,2350.0,233.0
793,4-Seam Fastball,"Morton, Charlie",95.6,2263.0,234.0
794,Changeup,"Morton, Charlie",89.0,1983.0,259.0
795,Sinker,"Morton, Charlie",95.9,2097.0,235.0
796,Curveball,"Morton, Charlie",80.6,3072.0,66.0
797,Sinker,"Morton, Charlie",95.3,2102.0,236.0
798,Changeup,"Morton, Charlie",88.7,1971.0,268.0
799,Sinker,"Morton, Charlie",95.1,2161.0,225.0
800,Sinker,"Morton, Charlie",95.2,2187.0,231.0
801,Curveball,"Morton, Charlie",81.1,2915.0,62.0
802,4-Seam Fastball,"Morton, Charlie",95.4,2329.0,240.0
803,Curveball,"Morton, Charlie",81.5,2932.0,65.0
804,Curveball,"Morton, Charlie",80.2,3053.0,69.0
805,4-Seam Fastball,"Morton, Charlie",94.5,2206.0,227.0
806,4-Seam Fastball,"Morton, Charlie",96.0,2205.0,229.0
807,Sinker,"Morton, Charlie",94.2,2095.0,230.0
808,Sinker,"Morton, Charlie",95.1,2106.0,234.0
809,Changeup,"Morton, Charlie",88.4,1972.0,263.0
810,Curveball,"Morton, Charlie",81.9,3136.0,53.0
811,4-Seam Fastball,"Morton, Charlie",96.0,2388.0,230.0
812,Cutter,"Morton, Charlie",88.7,2486.0,191.0
813,Changeup,"Morton, Charlie",87.8,2039.0,269.0
814,Sinker,"Morton, Charlie",95.0,2264.0,234.0
815,Curveball,"Morton, Charlie",81.9,3096.0,60.0
816,Curveball,"Morton, Charlie",81.4,3073.0,57.0
817,4-Seam Fastball,"Morton, Charlie",95.7,2044.0,238.0
818,Curveball,"Morton, Charlie",82.1,3103.0,53.0
819,4-Seam Fastball,"Morton, Charlie",97.2,2238.0,237.0
820,4-Seam Fastball,"Morton, Charlie",97.3,2401.0,234.0
821,Curveball,"Morton, Charlie",81.8,3044.0,48.0
822,4-Seam Fastball,"Morton, Charlie",95.3,2389.0,232.0
823,4-Seam Fastball,"Morton, Charlie",96.4,2256.0,236.0
824,4-Seam Fastball,"Morton, Charlie",96.7,2329.0,229.0
825,Changeup,"Morton, Charlie",88.5,2199.0,266.0
826,Changeup,"Morton, Charlie",89.9,2128.0,261.0
827,Changeup,"Morton, Charlie",88.1,2026.0,266.0
828,4-Seam Fastball,"Morton, Charlie",96.5,2271.0,231.0
829,Curveball,"Morton, Charlie",80.9,3087.0,48.0
830,4-Seam Fastball,"Morton, Charlie",95.3,2292.0,230.0
831,Sinker,"Morton, Charlie",95.5,2366.0,234.0
832,4-Seam Fastball,"Morton, Charlie",95.8,2389.0,229.0
833,Sinker,"Morton, Charlie",95.8,2465.0,237.0
834,Curveball,"Morton, Charlie",81.7,2969.0,58.0
835,4-Seam Fastball,"Morton, Charlie",92.2,2268.0,230.0
836,Curveball,"Morton, Charlie",80.3,2943.0,59.0
837,4-Seam Fastball,"Morton, Charlie",92.7,2317.0,230.0
838,Changeup,"Morton, Charlie",86.8,2060.0,261.0
839,Cutter,"Morton, Charlie",86.0,2668.0,99.0
840,Curveball,"Morton, Charlie",80.8,2784.0,66.0
841,Cutter,"Morton, Charlie",87.8,2528.0,193.0
842,Curveball,"Morton, Charlie",81.6,3095.0,64.0
843,4-Seam Fastball,"Morton, Charlie",94.6,2372.0,230.0
844,Curveball,"Morton, Charlie",80.9,2828.0,58.0
845,Cutter,"Morton, Charlie",86.9,2432.0,190.0
846,Changeup,"Morton, Charlie",87.0,2147.0,263.0
847,4-Seam Fastball,"Morton, Charlie",93.7,2291.0,224.0
848,Curveball,"Morton, Charlie",81.1,3090.0,60.0
849,Curveball,"Morton, Charlie",81.0,2948.0,50.0
850,Curveball,"Morton, Charlie",79.5,2829.0,60.0
851,Curveball,"Morton, Charlie",81.9,2906.0,55.0
852,Curveball,"Morton, Charlie",80.7,2959.0,62.0
853,Cutter,"Morton, Charlie",87.6,2496.0,181.0
854,Cutter,"Morton, Charlie",87.7,2495.0,211.0
855,4-Seam Fastball,"Morton, Charlie",93.6,2249.0,234.0
856,Curveball,"Morton, Charlie",81.0,2984.0,110.0
857,Curveball,"Morton, Charlie",80.2,2865.0,65.0
858,Sinker,"Morton, Charlie",93.4,2083.0,235.0
859,Curveball,"Morton, Charlie",81.8,3013.0,98.0
860,Cutter,"Morton, Charlie",88.0,2615.0,210.0
861,Curveball,"Morton, Charlie",80.9,2987.0,52.0
862,Cutter,"Morton, Charlie",87.7,2472.0,209.0
863,Changeup,"Morton, Charlie",87.2,2086.0,263.0
864,Cutter,"Morton, Charlie",85.5,2450.0,136.0
865,4-Seam Fastball,"Morton, Charlie",93.1,2187.0,234.0
866,Sinker,"Morton, Charlie",92.8,2151.0,232.0
867,Cutter,"Morton, Charlie",86.9,2391.0,206.0
868,4-Seam Fastball,"Morton, Charlie",92.2,2304.0,230.0
869,Changeup,"Morton, Charlie",86.7,2070.0,263.0
870,Curveball,"Morton, Charlie",81.2,2996.0,31.0
871,4-Seam Fastball,"Morton, Charlie",92.9,2235.0,229.0
872,4-Seam Fastball,"Morton, Charlie",93.8,2183.0,235.0
873,Changeup,"Morton, Charlie",85.3,2165.0,265.0
874,Cutter,"Morton, Charlie",87.3,2445.0,178.0
875,4-Seam Fastball,"Morton, Charlie",93.9,2226.0,233.0
876,Curveball,"Morton, Charlie",81.3,2931.0,68.0
877,4-Seam Fastball,"Morton, Charlie",95.3,2278.0,231.0
878,Curveball,"Morton, Charlie",81.0,2925.0,54.0
879,4-Seam Fastball,"Morton, Charlie",94.6,2341.0,234.0
880,Curveball,"Morton, Charlie",82.6,2966.0,59.0
881,Sinker,"Morton, Charlie",95.3,2243.0,235.0
882,Sinker,"Morton, Charlie",94.1,2239.0,235.0
883,Cutter,"Morton, Charlie",87.6,2664.0,175.0
884,Curveball,"Morton, Charlie",81.3,2871.0,57.0
885,Curveball,"Morton, Charlie",81.3,2896.0,64.0
886,Sinker,"Morton, Charlie",94.5,2214.0,237.0
